url,title,area,construct_date,rooms,has_elevator,has_parking,has_warehouse,type,city,floor,price_per_meter,price
https://divar.ir/v/آپارتمان-۵۵-متر-تک-خواب-در-حسن-آباد-کرج_آپارتمان_کرج_شهرک-امام-رضا_دیوار/gY6n0geG,آپارتمان ۵۵ متر ، تک خواب در حسن آباد کرج,55,1387,1,False,False,False,آپارتمان,شهرک امام رضا,4,5818000,320000000
https://divar.ir/v/۵۷-متر-دو-خوابه-فول-امکانات-_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gYjvX309,۵۷ متر/دو خوابه/فول امکانات/,57,1395,2,True,True,True,آپارتمان,شهر جدید اندیشه,2,13157000,750000000
https://divar.ir/v/۶۰متـر-خـوش-نقشــه-همـکف-مستقل_آپارتمان_کرج_شاهین-ویلا_دیوار/gY6n0fJB,۶۰متـر خـوش نقشــه /// همـکف مستقل,60,1385,1,False,False,True,آپارتمان,شاهین‌ویلا,0,9166000,550000000
https://divar.ir/v/آپارتمان-۸۵-متری-دو-خوابه-دو-کله-نورگیر-شهرک-ارم_آپارتمان_کرج_منظریه_دیوار/gY6nkU8I,آپارتمان ۸۵ متری دو خوابه دو کله نورگیر شهرک ارم,85,1396,2,False,False,True,آپارتمان,منظریه,4,8352000,710000000
https://divar.ir/v/آپارتمان-۷۸-متری-شیک-تمیز-خیابان-اداره-برق_آپارتمان_کرج_منظریه_دیوار/gY6jkuF3,آپارتمان ۷۸ متری شیک تمیز خیابان اداره برق,78,1395,2,True,False,True,آپارتمان,منظریه,3,10000000,780000000
https://divar.ir/v/آپارتمان-۶۵-متر_آپارتمان_کرج_گلشهر_دیوار/gY6jkCei,آپارتمان ۶۵ متر,65,1382,1,False,False,True,آپارتمان,گلشهر,1,10153000,660000000
https://divar.ir/v/۵۷-متری-طبقه-اول-پارکینگ-اختصاصی-سنددار_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6jEHUf,۵۷ متری /طبقه اول /پارکینگ اختصاصی/ سنددار,57,1392,1,True,True,True,آپارتمان,شهر جدید اندیشه,1,15964000,910000000
https://divar.ir/v/70متر-بدون-مشابه-لوکیشن_آپارتمان_کرج_گوهردشت_دیوار/gY6jEuh0,70متر بدون مشابه لوکیشن,70,1387,1,False,True,True,آپارتمان,گوهردشت,2,15000000,1050000000
https://divar.ir/v/۱۱۵متر-آپارتمان-مهرشهر-اول-شرقی_آپارتمان_کرج_رجب-آباد_دیوار/gY6fU7pl,۱۱۵متر آپارتمان مهرشهر اول شرقی,115,1385,2,False,True,True,آپارتمان,رجب‌آباد,2,6086000,700000000
https://divar.ir/v/۶۵-متر-سنددار_آپارتمان_کرج_حصارک_دیوار/gY6jkfUh,۶۵ متر سنددار,65,1389,2,False,True,True,آپارتمان,حصارک,1,12615000,820000000
https://divar.ir/v/اپارتمان-۸۰-متری-فول-امکانات-وتمیز_آپارتمان_کرج_منظریه_دیوار/gY6fExrB,اپارتمان ۸۰ متری. فول امکانات وتمیز,80,1395,2,True,True,True,آپارتمان,منظریه,5,13750000,1100000000
https://divar.ir/v/۵۲متر-یک-خواب-فول-بازسازی_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gYy_2iPj,۵۲متر، یک خواب، فول بازسازی,52,1391,1,False,True,True,آپارتمان,شهر جدید اندیشه,3,20192000,1050000000
https://divar.ir/v/آپارتمان۷۵متری۲خوابه_آپارتمان_کرج_مارلیک_دیوار/gY2jVlTv,آپارتمان۷۵متری۲خوابه,75,1390,2,False,False,False,آپارتمان,مارلیک,1,5800000,435000000
https://divar.ir/v/56متر-با-امکانات-پارکینگ-اختصاصی-سند-تک-برگ_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6fUb4p,56متر با امکانات /پارکینگ اختصاصی/سند تک برگ,56,1394,2,True,True,True,آپارتمان,شهر جدید اندیشه,4,16607000,930000000
https://divar.ir/v/آپارتمان۶۴-متر-دو-خوابه-رزکان_آپارتمان_کرج_مشکین-دشت_دیوار/gY6f04GW,آپارتمان۶۴ متر دو خوابه، رزکان,64,1385,2,False,True,True,آپارتمان,مشکین‌دشت,2,17968000,1150000000
https://divar.ir/v/۷۲متری-شیک-و-تمیز_آپارتمان_کرج_پیشاهنگی_دیوار/gYAbWaFa,۷۲متری شیک و تمیز,72,1394,1,False,False,True,آپارتمان,پیشاهنگی,0,6000000,432000000
https://divar.ir/v/آپارتمان-۱۰۶-متری-یک-خواب-غرق-در-نور-ویو-ابدی_آپارتمان_کرج_کلاک-نو_دیوار/gY6fUKwn,آپارتمان ۱۰۶ متری یک خواب  غرق در نور ویو ابدی,106,1380,1,False,False,True,آپارتمان,کلاک نو,3,9433000,1000000000
https://divar.ir/v/مدنی-غربی-بر-خیابان_آپارتمان_کرج_گوهردشت_دیوار/gY6bEdJf,مدنی غربی بر خیابان,75,1387,2,True,False,True,آپارتمان,گوهردشت,5,10000000,750000000
https://divar.ir/v/۱۱۴متر۲خوابه-تکواحدی-نوساز-1واحد-از-2واحد-دربستی-_آپارتمان_کرج_حصارک_دیوار/gY6PT9f6,۱۱۴متر۲خوابه تکواحدی نوساز (1واحد از 2واحد دربستی),114,1400,2,False,True,True,آپارتمان,حصارک,2,8596000,980000000
https://divar.ir/v/۶۹متر-۲خواب-واریانشهر-آذربایجان-_آپارتمان_کرج_شهرک-بنفشه_دیوار/gY2nUmUC,۶۹متر ۲خواب واریانشهر(آذربایجان),69,1388,2,False,True,True,آپارتمان,شهرک بنفشه,3,16811000,1160000000
https://divar.ir/v/آپارتمان78-متری-پروژه-مارگون_آپارتمان_کرج_شهرک-ابریشم_دیوار/gY6bElD7,آپارتمان78 متری پروژه مارگون,78,1395,2,True,True,False,آپارتمان,شهرک ابریشم,7,8974000,700000000
https://divar.ir/v/آپارتمان-۵۰متری-طبقه-دوم-پارکینگ-دار-فول-دراندیشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gYqTBGfE,آپارتمان ۵۰متری طبقه دوم پارکینگ دار فول دراندیشه,50,1390,1,False,True,True,آپارتمان,شهر جدید اندیشه,2,14600000,730000000
https://divar.ir/v/آپارتمان-۷۷-متری-فروش_آپارتمان_کرج_حیدرآباد_دیوار/gY6bUS2r,آپارتمان ۷۷ متری فروش,77,1397,2,True,False,True,آپارتمان,حیدرآباد,3,12987000,1000000000
https://divar.ir/v/۴۷متر-سندتک-برگ-کم-واحد-دلباز-_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6XEyyX,۴۷متر سندتک برگ/کم واحد*دلباز*,47,1394,1,False,True,True,آپارتمان,شهر جدید اندیشه,2,12127000,570000000
